chromosome,genomic_accession,start,end,strand,class,locus_tag,symbol,name,GeneID
5,CP075494.1,3983389,3984153,-,protein_coding,I4U23_023003,,,
5,CP075494.1,3985384,3986280,-,protein_coding,I4U23_023004,,,
5,CP075494.1,3986461,3988665,-,protein_coding,I4U23_023005,,,
5,CP075494.1,3988949,3989781,+,protein_coding,I4U23_023006,,,
5,CP075494.1,3990090,3991194,-,protein_coding,I4U23_023007,,,
5,CP075494.1,3993292,3994337,+,protein_coding,I4U23_023008,,,
5,CP075494.1,3995438,3996611,+,protein_coding,I4U23_023009,,,
5,CP075494.1,3996970,4000281,+,protein_coding,I4U23_023010,,,
5,CP075494.1,4000897,4001877,+,protein_coding,I4U23_023011,,,
5,CP075494.1,4002303,4002935,+,protein_coding,I4U23_023012,,,
5,CP075494.1,4003549,4004010,-,protein_coding,I4U23_023013,,,
5,CP075494.1,4004647,4007268,+,protein_coding,I4U23_023014,,,
5,CP075494.1,4007793,4008772,+,protein_coding,I4U23_023015,,,
5,CP075494.1,4008998,4009422,+,protein_coding,I4U23_023016,,,
5,CP075494.1,4009460,4010095,-,protein_coding,I4U23_023017,,,
5,CP075494.1,4013375,4013608,+,protein_coding,I4U23_023018,,,
5,CP075494.1,4014095,4014436,+,protein_coding,I4U23_023019,,,
5,CP075494.1,4014479,4014760,+,protein_coding,I4U23_023020,,,
5,CP075494.1,4015418,4016329,+,protein_coding,I4U23_023021,,,
5,CP075494.1,4017565,4019230,+,protein_coding,I4U23_023022,,,
5,CP075494.1,4020616,4021608,-,protein_coding,I4U23_023023,,,
5,CP075494.1,4023674,4024537,+,protein_coding,I4U23_023024,,,
5,CP075494.1,4031422,4034370,+,protein_coding,I4U23_023025,,,
5,CP075494.1,4034635,4035814,-,protein_coding,I4U23_023026,,,
5,CP075494.1,4036013,4036529,-,protein_coding,I4U23_023027,,,
5,CP075494.1,4038804,4039615,+,protein_coding,I4U23_023028,,,
5,CP075494.1,4041365,4045100,+,protein_coding,I4U23_023029,,,
5,CP075494.1,4045135,4045666,-,protein_coding,I4U23_023030,,,
5,CP075494.1,4049220,4050466,-,protein_coding,I4U23_023031,,,
5,CP075494.1,4050800,4053037,-,protein_coding,I4U23_023032,,,
5,CP075494.1,4053404,4054780,-,protein_coding,I4U23_023033,,,
5,CP075494.1,4055434,4057944,+,protein_coding,I4U23_023034,,,
5,CP075494.1,4058864,4060229,-,protein_coding,I4U23_023035,,,
5,CP075494.1,4060989,4065660,-,protein_coding,I4U23_023036,,,
5,CP075494.1,4066300,4071698,-,protein_coding,I4U23_023037,,,
5,CP075494.1,4073000,4075178,-,protein_coding,I4U23_023038,,,
5,CP075494.1,4077756,4081021,-,protein_coding,I4U23_023039,,,
5,CP075494.1,4082097,4083023,-,protein_coding,I4U23_023040,,,
5,CP075494.1,4090279,4091076,+,protein_coding,I4U23_023041,,,
5,CP075494.1,4094907,4095312,+,protein_coding,I4U23_023042,,,
5,CP075494.1,4095382,4097556,-,protein_coding,I4U23_023043,,,
5,CP075494.1,4098324,4101449,+,protein_coding,I4U23_023044,,,
5,CP075494.1,4103006,4103846,-,protein_coding,I4U23_023045,,,
5,CP075494.1,4104373,4105412,-,protein_coding,I4U23_023046,,,
5,CP075494.1,4113413,4114235,+,protein_coding,I4U23_023047,,,
5,CP075494.1,4117727,4118109,+,protein_coding,I4U23_023048,,,
5,CP075494.1,4118281,4118712,-,protein_coding,I4U23_023049,,,
5,CP075494.1,4120478,4121891,-,protein_coding,I4U23_023050,,,
5,CP075494.1,4124313,4124748,+,protein_coding,I4U23_023051,,,
5,CP075494.1,4125017,4126003,-,protein_coding,I4U23_023052,,,
5,CP075494.1,4126943,4128291,+,protein_coding,I4U23_023053,,,
5,CP075494.1,4129535,4132802,-,protein_coding,I4U23_023054,,,
5,CP075494.1,4133087,4138038,-,protein_coding,I4U23_023055,,,
5,CP075494.1,4138965,4139471,-,protein_coding,I4U23_023056,,,
5,CP075494.1,4140097,4140990,-,protein_coding,I4U23_023057,,,
5,CP075494.1,4144311,4144925,+,protein_coding,I4U23_023058,,,
5,CP075494.1,4145130,4145971,-,protein_coding,I4U23_023059,,,
5,CP075494.1,4146306,4151531,-,protein_coding,I4U23_023060,,,
5,CP075494.1,4152298,4153354,+,protein_coding,I4U23_023061,,,
5,CP075494.1,4153343,4154828,+,protein_coding,I4U23_023062,,,
5,CP075494.1,4155582,4157208,-,protein_coding,I4U23_023063,,,
5,CP075494.1,4159161,4161104,-,protein_coding,I4U23_023064,,,
5,CP075494.1,4163860,4164323,+,protein_coding,I4U23_023065,,,
5,CP075494.1,4164525,4164802,-,protein_coding,I4U23_023066,,,
5,CP075494.1,4165766,4165978,+,protein_coding,I4U23_023067,,,
5,CP075494.1,4166161,4167273,+,protein_coding,I4U23_023068,,,
5,CP075494.1,4167467,4168321,+,protein_coding,I4U23_023069,,,
5,CP075494.1,4170039,4173030,+,protein_coding,I4U23_023070,,,
5,CP075494.1,4173409,4175133,+,protein_coding,I4U23_023071,,,
5,CP075494.1,4175173,4175883,-,protein_coding,I4U23_023072,,,
5,CP075494.1,4176449,4178861,-,protein_coding,I4U23_023073,,,
5,CP075494.1,4179762,4183329,+,protein_coding,I4U23_023074,,,
5,CP075494.1,4184254,4184682,+,protein_coding,I4U23_023075,,,
5,CP075494.1,4191600,4196083,+,protein_coding,I4U23_023076,,,
5,CP075494.1,4196843,4197614,-,protein_coding,I4U23_023077,,,
5,CP075494.1,4198390,4199346,+,protein_coding,I4U23_023078,,,
5,CP075494.1,4199445,4200487,-,protein_coding,I4U23_023079,,,
5,CP075494.1,4201313,4201946,-,protein_coding,I4U23_023080,,,
5,CP075494.1,4202709,4204774,-,protein_coding,I4U23_023081,,,
5,CP075494.1,4204990,4206027,+,protein_coding,I4U23_023082,,,
5,CP075494.1,4206286,4206682,+,protein_coding,I4U23_023083,,,
5,CP075494.1,4207118,4209742,-,protein_coding,I4U23_023084,,,
5,CP075494.1,4210332,4214471,+,protein_coding,I4U23_023085,,,
5,CP075494.1,4214543,4214842,+,protein_coding,I4U23_023086,,,
5,CP075494.1,4216888,4218627,+,protein_coding,I4U23_023087,,,
5,CP075494.1,4218704,4219166,-,protein_coding,I4U23_023088,,,
5,CP075494.1,4220102,4222243,+,protein_coding,I4U23_023089,,,
5,CP075494.1,4223306,4225138,+,protein_coding,I4U23_023090,,,
5,CP075494.1,4227922,4230315,+,protein_coding,I4U23_023091,,,
5,CP075494.1,4232039,4232952,-,protein_coding,I4U23_023092,,,
5,CP075494.1,4236366,4238081,-,protein_coding,I4U23_023093,,,
5,CP075494.1,4239034,4240398,-,protein_coding,I4U23_023094,,,
5,CP075494.1,4241010,4241952,+,protein_coding,I4U23_023095,,,
5,CP075494.1,4242902,4244038,+,protein_coding,I4U23_023096,,,
5,CP075494.1,4244685,4248203,+,protein_coding,I4U23_023097,,,
5,CP075494.1,4247729,4249908,-,protein_coding,I4U23_023098,,,
5,CP075494.1,4250448,4251512,+,protein_coding,I4U23_023099,,,
5,CP075494.1,4251961,4253598,+,protein_coding,I4U23_023100,,,
5,CP075494.1,4254815,4255866,+,protein_coding,I4U23_023101,,,
5,CP075494.1,4259687,4260190,+,protein_coding,I4U23_023102,,,
5,CP075494.1,4267523,4270225,-,protein_coding,I4U23_023103,,,
5,CP075494.1,4270294,4271571,-,protein_coding,I4U23_023104,,,
5,CP075494.1,4272030,4273252,+,protein_coding,I4U23_023105,,,
5,CP075494.1,4273272,4274429,-,protein_coding,I4U23_023106,,,
5,CP075494.1,4275903,4277108,+,protein_coding,I4U23_023107,,,
5,CP075494.1,4277124,4277710,+,protein_coding,I4U23_023108,,,
5,CP075494.1,4279210,4282670,+,protein_coding,I4U23_023109,,,
5,CP075494.1,4282978,4283049,+,tRNA,I4U23_023110,,,
5,CP075494.1,4283214,4283285,-,tRNA,I4U23_023111,,,
5,CP075494.1,4285219,4290549,+,protein_coding,I4U23_023112,,,
5,CP075494.1,4290887,4292291,+,protein_coding,I4U23_023113,,,
5,CP075494.1,4292435,4293265,-,protein_coding,I4U23_023114,,,
5,CP075494.1,4294118,4294888,-,protein_coding,I4U23_023115,,,
5,CP075494.1,4295805,4297195,+,protein_coding,I4U23_023116,,,
5,CP075494.1,4298184,4299539,-,protein_coding,I4U23_023117,,,
5,CP075494.1,4300012,4301739,+,protein_coding,I4U23_023118,,,
5,CP075494.1,4302486,4305643,+,protein_coding,I4U23_023119,,,
5,CP075494.1,4305863,4308631,+,protein_coding,I4U23_023120,,,
5,CP075494.1,4309440,4310953,-,protein_coding,I4U23_023121,,,
5,CP075494.1,4311595,4311867,+,protein_coding,I4U23_023122,,,
5,CP075494.1,4313297,4314558,-,protein_coding,I4U23_023123,,,
5,CP075494.1,4315651,4317332,+,protein_coding,I4U23_023124,,,
5,CP075494.1,4317672,4319167,+,protein_coding,I4U23_023125,,,
5,CP075494.1,4320865,4322226,-,protein_coding,I4U23_023126,,,
5,CP075494.1,4322856,4324000,+,protein_coding,I4U23_023127,,,
5,CP075494.1,4325061,4325393,-,protein_coding,I4U23_023128,,,
5,CP075494.1,4326725,4327630,+,protein_coding,I4U23_023129,,,
5,CP075494.1,4327810,4330228,-,protein_coding,I4U23_023130,,,
5,CP075494.1,4332057,4336499,-,protein_coding,I4U23_023131,,,
5,CP075494.1,4338874,4339531,+,protein_coding,I4U23_023132,,,
5,CP075494.1,4341304,4341981,-,protein_coding,I4U23_023133,,,
5,CP075494.1,4342218,4344535,-,protein_coding,I4U23_023134,,,
5,CP075494.1,4345413,4347648,+,protein_coding,I4U23_023135,,,
5,CP075494.1,4347694,4349481,-,protein_coding,I4U23_023136,,,
5,CP075494.1,4350426,4351526,-,protein_coding,I4U23_023137,,,
5,CP075494.1,4352534,4353696,+,protein_coding,I4U23_023138,,,
5,CP075494.1,4353638,4354832,-,protein_coding,I4U23_023139,,,
5,CP075494.1,4355737,4357075,+,protein_coding,I4U23_023140,,,
5,CP075494.1,4357465,4357977,+,protein_coding,I4U23_023141,,,
5,CP075494.1,4359326,4362979,+,protein_coding,I4U23_023142,,,
5,CP075494.1,4365668,4369125,+,protein_coding,I4U23_023143,,,
5,CP075494.1,4369397,4369804,-,protein_coding,I4U23_023144,,,
5,CP075494.1,4373271,4374230,-,protein_coding,I4U23_023145,,,
5,CP075494.1,4374572,4375833,-,protein_coding,I4U23_023146,,,
5,CP075494.1,4376778,4381962,+,protein_coding,I4U23_023147,,,
5,CP075494.1,4382170,4382861,+,protein_coding,I4U23_023148,,,
5,CP075494.1,4384541,4385165,-,protein_coding,I4U23_023149,,,
5,CP075494.1,4386051,4386720,+,protein_coding,I4U23_023150,,,
5,CP075494.1,4387237,4387773,+,protein_coding,I4U23_023151,,,
5,CP075494.1,4387901,4390612,-,protein_coding,I4U23_023152,,,
5,CP075494.1,4393145,4395622,-,protein_coding,I4U23_023153,,,
5,CP075494.1,4396418,4397852,-,protein_coding,I4U23_023154,,,
5,CP075494.1,4399926,4400504,+,protein_coding,I4U23_023155,,,
5,CP075494.1,4401547,4402989,+,protein_coding,I4U23_023156,,,
5,CP075494.1,4403595,4404184,+,protein_coding,I4U23_023157,,,
5,CP075494.1,4404323,4406134,-,protein_coding,I4U23_023158,,,
5,CP075494.1,4406978,4408585,-,protein_coding,I4U23_023159,,,
5,CP075494.1,4408767,4410355,-,protein_coding,I4U23_023160,,,
5,CP075494.1,4413143,4414718,-,protein_coding,I4U23_023161,,,
5,CP075494.1,4414820,4415761,-,protein_coding,I4U23_023162,,,
5,CP075494.1,4417409,4418472,+,protein_coding,I4U23_023163,,,
5,CP075494.1,4419306,4420262,-,protein_coding,I4U23_023164,,,
5,CP075494.1,4421394,4423172,-,protein_coding,I4U23_023165,,,
5,CP075494.1,4423465,4424583,+,protein_coding,I4U23_023166,,,
5,CP075494.1,4424738,4425802,-,protein_coding,I4U23_023167,,,
5,CP075494.1,4430025,4436491,+,protein_coding,I4U23_023168,,,
5,CP075494.1,4436656,4437936,-,protein_coding,I4U23_023169,,,
5,CP075494.1,4438881,4439885,-,protein_coding,I4U23_023170,,,
5,CP075494.1,4440608,4441248,-,protein_coding,I4U23_023171,,,
5,CP075494.1,4447111,4448462,+,protein_coding,I4U23_023172,,,
5,CP075494.1,4453880,4454365,-,protein_coding,I4U23_023173,,,
5,CP075494.1,4454998,4455815,-,protein_coding,I4U23_023174,,,
5,CP075494.1,4456810,4457607,-,protein_coding,I4U23_023175,,,
5,CP075494.1,4458295,4460139,+,protein_coding,I4U23_023176,,,
5,CP075494.1,4460216,4461577,-,protein_coding,I4U23_023177,,,
5,CP075494.1,4462757,4464481,-,protein_coding,I4U23_023178,,,
5,CP075494.1,4466066,4467063,+,protein_coding,I4U23_023179,,,
5,CP075494.1,4467167,4467361,-,protein_coding,I4U23_023180,,,
5,CP075494.1,4468531,4471521,+,protein_coding,I4U23_023181,,,
5,CP075494.1,4472002,4474110,+,protein_coding,I4U23_023182,,,
5,CP075494.1,4474165,4478201,+,protein_coding,I4U23_023183,,,
5,CP075494.1,4478252,4479005,-,protein_coding,I4U23_023184,,,
5,CP075494.1,4479367,4480142,+,protein_coding,I4U23_023185,,,
5,CP075494.1,4480183,4481385,-,protein_coding,I4U23_023186,,,
5,CP075494.1,4484026,4491253,-,protein_coding,I4U23_023187,,,
5,CP075494.1,4493690,4494814,-,protein_coding,I4U23_023188,,,
5,CP075494.1,4496510,4496899,+,protein_coding,I4U23_023189,,,
5,CP075494.1,4496955,4497716,-,protein_coding,I4U23_023190,,,
5,CP075494.1,4498959,4499999,-,protein_coding,I4U23_023191,,,
5,CP075494.1,4500370,4501925,-,protein_coding,I4U23_023192,,,
5,CP075494.1,4503779,4505788,+,protein_coding,I4U23_023193,,,
5,CP075494.1,4506451,4508890,-,protein_coding,I4U23_023194,,,
5,CP075494.1,4506455,4506958,+,protein_coding,I4U23_023195,,,
5,CP075494.1,4509005,4511802,+,protein_coding,I4U23_023196,,,
5,CP075494.1,4512004,4513205,+,protein_coding,I4U23_023197,,,
5,CP075494.1,4513950,4515535,+,protein_coding,I4U23_023198,,,
5,CP075494.1,4515612,4516477,+,protein_coding,I4U23_023199,,,
5,CP075494.1,4516674,4519921,-,protein_coding,I4U23_023200,,,
5,CP075494.1,4520211,4521612,+,protein_coding,I4U23_023201,,,
5,CP075494.1,4521695,4522671,-,protein_coding,I4U23_023202,,,
5,CP075494.1,4523139,4524857,+,protein_coding,I4U23_023203,,,
5,CP075494.1,4525921,4527707,-,protein_coding,I4U23_023204,,,
5,CP075494.1,4529395,4529901,+,protein_coding,I4U23_023205,,,
5,CP075494.1,4531172,4532025,+,protein_coding,I4U23_023206,,,
5,CP075494.1,4532049,4534335,-,protein_coding,I4U23_023207,,,
5,CP075494.1,4534579,4536927,+,protein_coding,I4U23_023208,,,
5,CP075494.1,4537598,4538586,-,protein_coding,I4U23_023209,,,
5,CP075494.1,4539018,4540650,+,protein_coding,I4U23_023210,,,
5,CP075494.1,4541062,4544124,+,protein_coding,I4U23_023211,,,
5,CP075494.1,4544199,4546138,-,protein_coding,I4U23_023212,,,
5,CP075494.1,4548397,4549423,+,protein_coding,I4U23_023213,,,
5,CP075494.1,4550496,4551986,-,protein_coding,I4U23_023214,,,
5,CP075494.1,4552882,4553710,+,protein_coding,I4U23_023215,,,
5,CP075494.1,4554091,4559707,+,protein_coding,I4U23_023216,,,
5,CP075494.1,4560157,4565990,+,protein_coding,I4U23_023217,,,
5,CP075494.1,4566654,4567674,+,protein_coding,I4U23_023218,,,
5,CP075494.1,4567810,4568568,-,protein_coding,I4U23_023219,,,
5,CP075494.1,4569407,4571192,-,protein_coding,I4U23_023220,,,
5,CP075494.1,4571763,4574154,-,protein_coding,I4U23_023221,,,
5,CP075494.1,4575511,4577303,+,protein_coding,I4U23_023222,,,
5,CP075494.1,4578632,4580807,+,protein_coding,I4U23_023223,,,
5,CP075494.1,4581823,4581894,-,tRNA,I4U23_023224,,,
5,CP075494.1,4584798,4586045,+,protein_coding,I4U23_023225,,,
5,CP075494.1,4586189,4586260,-,tRNA,I4U23_023226,,,
5,CP075494.1,4587120,4587708,+,protein_coding,I4U23_023227,,,
5,CP075494.1,4587989,4589179,-,protein_coding,I4U23_023228,,,
5,CP075494.1,4589862,4591409,-,protein_coding,I4U23_023229,,,
5,CP075494.1,4591836,4592522,-,protein_coding,I4U23_023230,,,
5,CP075494.1,4593964,4595510,+,protein_coding,I4U23_023231,,,
5,CP075494.1,4596109,4597664,+,protein_coding,I4U23_023232,,,
5,CP075494.1,4600740,4602058,-,protein_coding,I4U23_023233,,,
5,CP075494.1,4602432,4604470,-,protein_coding,I4U23_023234,,,
5,CP075494.1,4604591,4606763,-,protein_coding,I4U23_023235,,,
5,CP075494.1,4607310,4608553,+,protein_coding,I4U23_023236,,,
5,CP075494.1,4608794,4609505,-,protein_coding,I4U23_023237,,,
5,CP075494.1,4610231,4613208,+,protein_coding,I4U23_023238,,,
5,CP075494.1,4612462,4613148,-,protein_coding,I4U23_023239,,,
5,CP075494.1,4613832,4615110,+,protein_coding,I4U23_023240,,,
5,CP075494.1,4626683,4630588,+,protein_coding,I4U23_023241,,,
5,CP075494.1,4631493,4633997,-,protein_coding,I4U23_023242,,,
5,CP075494.1,4634573,4635452,+,protein_coding,I4U23_023243,,,
5,CP075494.1,4639631,4640771,-,protein_coding,I4U23_023244,,,
5,CP075494.1,4641986,4643305,-,protein_coding,I4U23_023245,,,
5,CP075494.1,4643674,4644943,+,protein_coding,I4U23_023246,,,
5,CP075494.1,4644981,4650208,-,protein_coding,I4U23_023247,,,
5,CP075494.1,4650985,4652067,+,protein_coding,I4U23_023248,,,
5,CP075494.1,4652389,4652820,+,protein_coding,I4U23_023249,,,
5,CP075494.1,4654054,4654594,-,protein_coding,I4U23_023250,,,
5,CP075494.1,4654928,4656001,-,protein_coding,I4U23_023251,,,
5,CP075494.1,4657057,4658740,+,protein_coding,I4U23_023252,,,
5,CP075494.1,4659119,4661079,-,protein_coding,I4U23_023253,,,
5,CP075494.1,4662264,4665563,+,protein_coding,I4U23_023254,,,
5,CP075494.1,4665899,4667264,+,protein_coding,I4U23_023255,,,
5,CP075494.1,4671912,4672772,+,protein_coding,I4U23_023256,,,
5,CP075494.1,4673048,4673494,-,protein_coding,I4U23_023257,,,
5,CP075494.1,4674112,4674415,+,protein_coding,I4U23_023258,,,
5,CP075494.1,4674596,4675480,+,protein_coding,I4U23_023259,,,
5,CP075494.1,4675702,4676845,+,protein_coding,I4U23_023260,,,
5,CP075494.1,4676976,4678191,+,protein_coding,I4U23_023261,,,
5,CP075494.1,4678347,4682196,+,protein_coding,I4U23_023262,,,
5,CP075494.1,4682271,4685384,-,protein_coding,I4U23_023263,,,
5,CP075494.1,4690470,4691354,+,protein_coding,I4U23_023264,,,
5,CP075494.1,4693206,4694308,+,protein_coding,I4U23_023265,,,
5,CP075494.1,4695643,4699979,-,protein_coding,I4U23_023266,,,
5,CP075494.1,4700345,4700872,-,protein_coding,I4U23_023267,,,
5,CP075494.1,4701112,4702180,+,protein_coding,I4U23_023268,,,
5,CP075494.1,4702428,4703916,+,protein_coding,I4U23_023269,,,
5,CP075494.1,4704253,4705942,+,protein_coding,I4U23_023270,,,
5,CP075494.1,4709844,4711223,+,protein_coding,I4U23_023271,,,
5,CP075494.1,4711393,4711998,-,protein_coding,I4U23_023272,,,
5,CP075494.1,4712807,4714262,+,protein_coding,I4U23_023273,,,
5,CP075494.1,4715833,4717190,+,protein_coding,I4U23_023274,,,
5,CP075494.1,4717248,4718811,-,protein_coding,I4U23_023275,,,
5,CP075494.1,4719196,4720994,+,protein_coding,I4U23_023276,,,
5,CP075494.1,4721775,4723480,-,protein_coding,I4U23_023277,,,
5,CP075494.1,4723594,4725504,-,protein_coding,I4U23_023278,,,
5,CP075494.1,4725814,4726998,+,protein_coding,I4U23_023279,,,
5,CP075494.1,4727156,4731022,+,protein_coding,I4U23_023280,,,
5,CP075494.1,4732889,4733839,+,protein_coding,I4U23_023281,,,
5,CP075494.1,4735324,4738173,+,protein_coding,I4U23_023282,,,
5,CP075494.1,4738904,4739350,+,protein_coding,I4U23_023283,,,
5,CP075494.1,4741107,4741478,-,protein_coding,I4U23_023284,,,
5,CP075494.1,4743501,4744655,+,protein_coding,I4U23_023285,,,
5,CP075494.1,4745753,4749631,+,protein_coding,I4U23_023286,,,
5,CP075494.1,4749734,4750208,-,protein_coding,I4U23_023287,,,
5,CP075494.1,4751317,4752456,+,protein_coding,I4U23_023288,,,
5,CP075494.1,4752765,4754822,-,protein_coding,I4U23_023289,,,
5,CP075494.1,4754950,4756127,-,protein_coding,I4U23_023290,,,
5,CP075494.1,4760861,4763037,+,protein_coding,I4U23_023291,,,
5,CP075494.1,4766658,4766954,+,protein_coding,I4U23_023292,,,
5,CP075494.1,4767185,4768024,-,protein_coding,I4U23_023293,,,
5,CP075494.1,4771210,4772437,+,protein_coding,I4U23_023294,,,
5,CP075494.1,4772518,4773672,-,protein_coding,I4U23_023295,,,
5,CP075494.1,4774644,4775644,-,protein_coding,I4U23_023296,,,
5,CP075494.1,4775905,4778072,-,protein_coding,I4U23_023297,,,
5,CP075494.1,4778962,4779740,+,protein_coding,I4U23_023298,,,
5,CP075494.1,4782084,4783174,+,protein_coding,I4U23_023299,,,
5,CP075494.1,4783403,4784559,+,protein_coding,I4U23_023300,,,
5,CP075494.1,4784871,4792706,-,protein_coding,I4U23_023301,,,
5,CP075494.1,4794302,4794868,+,protein_coding,I4U23_023302,,,
5,CP075494.1,4795948,4798500,+,protein_coding,I4U23_023303,,,
5,CP075494.1,4799067,4799770,-,protein_coding,I4U23_023304,,,
5,CP075494.1,4800818,4801682,-,protein_coding,I4U23_023305,,,
5,CP075494.1,4801737,4802448,-,protein_coding,I4U23_023306,,,
5,CP075494.1,4803797,4804547,+,protein_coding,I4U23_023307,,,
5,CP075494.1,4805250,4805476,-,protein_coding,I4U23_023308,,,
5,CP075494.1,4806423,4808914,+,protein_coding,I4U23_023309,,,
5,CP075494.1,4811315,4812202,-,protein_coding,I4U23_023310,,,
5,CP075494.1,4812589,4813994,-,protein_coding,I4U23_023311,,,
5,CP075494.1,4814232,4817162,+,protein_coding,I4U23_023312,,,
5,CP075494.1,4817393,4820788,+,protein_coding,I4U23_023313,,,
5,CP075494.1,4820766,4822838,-,protein_coding,I4U23_023314,,,
5,CP075494.1,4823214,4825145,-,protein_coding,I4U23_023315,,,
5,CP075494.1,4825600,4827551,-,protein_coding,I4U23_023316,,,
5,CP075494.1,4828199,4829264,+,protein_coding,I4U23_023317,,,
5,CP075494.1,4829081,4830368,-,protein_coding,I4U23_023318,,,
5,CP075494.1,4831650,4833812,+,protein_coding,I4U23_023319,,,
5,CP075494.1,4833876,4834968,-,protein_coding,I4U23_023320,,,
5,CP075494.1,4835798,4837297,-,protein_coding,I4U23_023321,,,
5,CP075494.1,4838403,4839385,+,protein_coding,I4U23_023322,,,
5,CP075494.1,4839440,4841317,-,protein_coding,I4U23_023323,,,
5,CP075494.1,4841703,4845158,+,protein_coding,I4U23_023324,,,
5,CP075494.1,4845531,4847155,-,protein_coding,I4U23_023325,,,
5,CP075494.1,4847356,4849284,-,protein_coding,I4U23_023326,,,
5,CP075494.1,4850281,4851305,+,protein_coding,I4U23_023327,,,
5,CP075494.1,4851420,4851709,-,protein_coding,I4U23_023328,,,
5,CP075494.1,4852356,4852894,-,protein_coding,I4U23_023329,,,
5,CP075494.1,4856097,4857160,+,protein_coding,I4U23_023330,,,
5,CP075494.1,4858016,4860272,-,protein_coding,I4U23_023331,,,
5,CP075494.1,4860989,4862722,-,protein_coding,I4U23_023332,,,
5,CP075494.1,4864048,4864515,+,protein_coding,I4U23_023333,,,
5,CP075494.1,4865054,4866124,+,protein_coding,I4U23_023334,,,
5,CP075494.1,4871793,4873294,+,protein_coding,I4U23_023335,,,
5,CP075494.1,4873911,4875284,+,protein_coding,I4U23_023336,,,
5,CP075494.1,4877538,4878446,+,protein_coding,I4U23_023337,,,
5,CP075494.1,4878895,4879477,+,protein_coding,I4U23_023338,,,
5,CP075494.1,4880056,4889397,+,protein_coding,I4U23_023339,,,
5,CP075494.1,4889737,4891907,+,protein_coding,I4U23_023340,,,
5,CP075494.1,4893942,4895239,-,protein_coding,I4U23_023341,,,
5,CP075494.1,4898093,4900002,-,protein_coding,I4U23_023342,,,
